ACCOALm,-10.34,4.73
ACCOAtn,0.0,0.0
ACCOAtr,0.0,0.0
ACETONEt2,0.0,0.0
ACETONEt2m,0.0,0.0
ACGAGBSIDEtg,0.0,0.0
ACGAGBSIDEtl,0.0,0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,0.0,0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,0.0,0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.0
ACGALK,32.24,6.47
ACGALK2,28.5,6.87
ACGALtlg,0.0,0.0
ACGALtly,0.0,0.0
ACGAM2E,3.72,3.34
ACGAM6PSi,22.61,8.34
ACGAMK,27.63,6.5
ACGAMPM,4.62,4.73
ACGAMtly,0.0,0.0
ACGBGBSIDEtg,0.0,0.0
ACGBGBSIDEtl,0.0,0.0
ACGPID,-999999,0
ACGSm,27.0,7.41
ACHEe,20.76,5.02
ACHtn,0.0,0.0
ACHVESSEC,11.33,4.76
ACITL,2.32,0.7
ACN13ACNGALGBSIDEte,0.0,0.0
ACN13ACNGALGBSIDEtg,0.0,0.0
ACN23ACNGALGBSIDEte,0.0,0.0
ACN23ACNGALGBSIDEtg,0.0,0.0
ACNACNGAL14ACGLCGALGLUSIDEte,0.0,0.0
ACNACNGAL14ACGLCGALGLUSIDEtg,0.0,0.0
ACNACNGALGBSIDEte,0.0,0.0
ACNACNGALGBSIDEtg,0.0,0.0
ACNAM9PL,-66.68,5.36
ACNAM9PL2,-999999,0
ACNAMlt,0.0,0.0
ACNAMPH,-12.24,3.45
ACNAMtn,0.0,0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,0.0,0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,0.0
ACNMLr,7.87,1.43
ACOAD10m,37.9,5.9
ACOAD1fm,33.36,6.51
ACOAD8m,37.9,5.9
ACOAD9m,32.75,5.29
ACOAHi,11.16,4.8
ACOAO7p,-56.31,7.63
ACOATA,-999999,0
ACODA,-10.54,5.88
ACONT,7.63,0.53
ACONTm,7.63,0.53
ACOX22x,-206.42,6.38
ACOX2x,-377.46,7.98
ACP1_FMN_,-31.65,3.59
ACRNtm,0.0,0.0
ACS,-15.14,0.65
ACS2,-10.34,4.73
ACSm,-15.14,0.65
ACSOMT,-999999,0
ACSRTNMT,-999999,0
ACt2m,0.0,0.0
ACt2r,0.0,0.0
ACtg,0.0,0.0
ACTLMO,-489.3,7.68
ACTNMO,-421.26,7.7
ACYP,-5.67,4.81
ADA,-59.51,7.0
ADAe,-59.51,7.0
ADCim,-59.06,8.15
ADEt,0.0,0.0
ADEtl,0.0,0.0
ADHAPtx,0.0,0.0
ADK1,1.88,0.26
ADK1m,1.88,0.26
ADK3,5.56,2.15
ADK3m,5.56,2.15
ADKd,-0.64,2.37
ADMDC,-55.9,6.98
ADNCYC,-2.12,1.6
ADNK1,24.77,5.26
ADNK1m,24.77,5.26
ADNt,0.0,0.0
ADNt4,0.0,0.0
ADNtl,0.0,0.0
ADNtm,0.0,0.0
ADPGLC,57.57,9.71
ADPMAN,57.57,9.71
ADPRDP,58.41,11.99
ADPRDPm,58.41,11.99
ADPRIBt,0.0,0.0
ADPT,-35.14,2.16
ADPtx,0.0,0.0
ADRNCOAtx,0.0,0.0
ADRNCPT1,-6.88,3.21
ADRNCPT2,6.88,3.21
ADRNCRNt,0.0,0.0
ADRNLPVESSEC,11.33,4.76
ADRNt,0.0,0.0
ADSELK,-999999,0
ADSK,26.22,12.76
ADSL1,5.53,2.22
ADSL2,8.83,4.73
ADSS,95.64,10.07
AFLATOXINte,0.0,0.0
AG13T10g,-999999,0
AG13T11g,-999999,0
AG13T12g,-999999,0
AG13T13g,-999999,0
AG13T14g,-999999,0
AG13T15g,-999999,0
AG13T16g,-999999,0
AG13T17g,-999999,0
AG13T18g,-999999,0
AG13T1g,-999999,0
AG13T2g,-999999,0
AG13T3g,-999999,0
AG13T4g,-999999,0
AG13T5g,-999999,0
AG13T6g,-999999,0
AG13T7g,-999999,0
AG13T8g,-999999,0
AG13T9g,-999999,0
AGDC,-11.44,6.89
AGLPC,-999999,0
AGLPED,-999999,0
AGLPET,-999999,0
AGLPH,-999999,0
AGLPR,-999999,0
AGLPT,-999999,0
AGMTm,-72.12,10.04
AGPAT1,-999999,0
AGPex,0.0,0.0
AGPRim,-57.99,5.81
AGPSx,-999999,0
AGTim,-7.9,2.66
AGTix,-7.9,2.66
AHANDROSTANGLCte,11.33,4.76
AHANDROSTANGLCtr,0.0,0.0
AHC,34.74,4.73
AHCYStn,0.0,0.0
AHCYStr,0.0,0.0
AHEXASE2ly,-999999,0
AHEXASEly,-999999,0
AICART,9.24,4.73
AIRCr,44.63,8.37
AK2LGCHOLt,0.0,0.0
AKGDm,-24.34,6.27
AKGMALtm,0.0,0.0
AKGt4_3,0.0,0.0
AKGtp,0.0,0.0
AKR1C1,-59.35,5.12
AKR1C41,-41.99,5.75
AKR1C42,-41.99,5.75
AKR1D,-91.46,16.65
AKR1D2,-91.46,16.65
ALAASNNaEx,0.0,0.0
ALACYSNaEx,0.0,0.0
ALADGLNexR,0.0,0.0
ALADGLYexR,0.0,0.0
ALAGLNexR,0.0,0.0
ALAGLNNaEx,0.0,0.0
ALAGLYexR,0.0,0.0
ALAR,-0.04,1.62
ALASERNaEx,0.0,0.0
ALASm,-36.55,8.4
ALAt2r,0.0,0.0
ALAt2rL,0.0,0.0
ALAt4,0.0,0.0
ALATA_L,-1.46,0.86
ALATHRNaEx,0.0,0.0
ALAtN1,0.0,0.0
ALCD1,74.68,7.12
ALCD21_D,74.87,5.32
ALCD21_L,74.87,5.32
ALCD22_D,46.96,6.04
ALCD22_L,46.96,6.04
ALCD2if,64.13,4.76
ALCD2yf,67.56,4.79
ALDD20x,46.17,9.69
ALDD20xm,46.17,9.69
ALDD21,46.17,9.69
ALDD2x,36.25,9.69
ALDD2xm,36.25,9.69
ALDD2y,39.68,9.7
ALDSTRNte,0.0,0.0
ALDSTRNtm,0.0,0.0
ALKP,-12.2,3.51
ALOX12,-999999,0
ALOX12R,-999999,0
ALOX15,-999999,0
ALOX5,-999999,0
ALOX52,-999999,0
ALR2,-61.32,5.63
ALR3,-67.38,5.56
AMACR2p,-169.78,4.44
AMACR2r,-169.78,4.44
AMACRp,0.0,0.0
AMACRr,0.0,0.0
AMANK,26.08,7.07
AMCOXO,-999999,0
AMETr,0.0,0.0
AMETt2m,0.0,0.0
AMETtn,0.0,0.0
AMPDA,-66.47,7.55
AMPTASECG,-6.11,9.13
AMPTASECGe,-6.11,9.13
AMPtp,0.0,0.0
AMPtr,0.0,0.0
AMY1e,-999999,0
AMY2e,-999999,0
ANDRSTRNGLCte,11.33,4.76
ANDRSTRNGLCtr,0.0,0.0
ANDRSTRNte,0.0,0.0
ANDRSTRNtr,0.0,0.0
ANTIPYRENEte,0.0,0.0
AOBUTDsm,-55.9,6.98
AP4AH1,62.73,15.83
APAT2rm,-5.44,4.81
APNNOXte,0.0,0.0
APOCF,-999999,0
APOCFm,-999999,0
APOC_LYS_BTNP,-999999,0
APOC_LYS_BTNPm,-999999,0
APPNNte,0.0,0.0
APRGSTRNte,0.0,0.0
APRTO2,-89.02,8.97
AQCOBALt,0.0,0.0
ARAB_Lt,0.0,0.0
ARABR,-51.86,6.15
ARACHCOAtx,0.0,0.0
ARACHCPT1,-6.88,3.21
ARACHCPT2,6.88,3.21
ARACHCRNt,0.0,0.0
ARACHDCOAtx,0.0,0.0
ARACHDt2,0.0,0.0
ARACHDtr,0.0,0.0
ARACHt,0.0,0.0
ARGDCm,-29.31,10.8
ARGLYSex,-0.0,0.0
ARGN,-23.03,10.22
ARGNm,-23.03,10.22
ARGSL,14.86,4.73
ARGSS,32.81,5.29
ARGt4,0.0,0.0
ARGtiDF,-999999,0
ARGtm,0.0,0.0
ARSA,-999999,0
ARTCOAL1,-999999,0
ARTCOAL2,-999999,0
ARTCOAL3,-999999,0
R_group_phosphotase_1,-999999,0
R_group_phosphotase_2,-999999,0
R_group_phosphotase_3,-999999,0
ARTFR11,-999999,0
ARTFR12,-999999,0
ARTFR13,-999999,0
ARTFR202,-999999,0
ARTFR203,-999999,0
ARTFR204,-999999,0
ARTFR205,-999999,0
ARTFR206,-999999,0
ARTFR207,-999999,0
ARTFR208,-999999,0
ARTFR209,-999999,0
ARTFR210,-999999,0
ARTFR211,-999999,0
ARTFR212,-999999,0
ARTFR213,-999999,0
ARTFR31,-999999,0
ARTFR32,-999999,0
ARTFR33,-999999,0
ARTFR34,-999999,0
ARTFR41,-999999,0
ARTFR42,-999999,0
ARTFR43,-999999,0
ARTFR44,-999999,0
ARTFR45,-999999,0
ARTFR46,-999999,0
ARTFR51,-999999,0
ARTFR52,-999999,0
ARTFR53,-999999,0
ARTFR54,-999999,0
ARTFR55,-999999,0
ARTFR56,-999999,0
ARTFR57,-999999,0
ARTFR61,-999999,0
ARTPLM1,-999999,0
ARTPLM1m,-999999,0
ARTPLM2,-999999,0
ARTPLM2m,-999999,0
ARTPLM3,-999999,0
ARTPLM3m,-999999,0
ASAH1,-999999,0
ASCBOX,-999999,0
ASCBt,0.0,0.0
ASCBt4,0.0,0.0
ASNALANaEx,0.0,0.0
ASNCYSNaEx,0.0,0.0
ASNGLNNaEx,0.0,0.0
ASNNm,-12.37,7.12
ASNS1,1.31,7.56
ASNSERNaEx,0.0,0.0
ASNt4,0.0,0.0
ASNTHRNaEx,0.0,0.0
ASNtm,0.0,0.0
ASNtN1,0.0,0.0
Asn_X_Ser_Thrtr,0.0,0.0
ASP1DC,-62.09,10.75
ASPCTr,22.49,6.69
ASPDt6,0.0,0.0
ASPDxt,0.0,0.0
ASPGLUm,0.0,0.0
ASPNATm,33.13,6.72
ASPt6,0.0,0.0
ASPTA,2.81,0.88
ASPTAm,2.81,0.88
ATP1ter,0.0,0.0
ATP2ter,0.0,0.0
ATPasel,11.33,4.76
ATPH1e,20.78,9.51
ATPH2e,9.45,4.76
ATPS4m,-11.33,4.76
ATPtm,0.0,0.0
ATPtn,0.0,0.0
ATPtx,0.0,0.0
AVITE1t,0.0,0.0
AVITE2t,0.0,0.0
B_MANNASEly,-5.02,4.37
B3GALT3g,-999999,0
B3GALT41g,-999999,0
B3GALT42g,-999999,0
B3GALT43g,-999999,0
B3GALT44g,-999999,0
B3GALT5g,-999999,0
B3GALTg,-999999,0
B3GNT11g,-999999,0
B3GNT12g,-999999,0
B3GNT310g,-999999,0
B3GNT311g,-999999,0
B3GNT312g,-999999,0
B3GNT313g,-999999,0
B3GNT314g,-999999,0
B3GNT315g,-999999,0
B3GNT31g,-999999,0
B3GNT32g,-999999,0
B3GNT33g,-999999,0
B3GNT34g,-999999,0
B3GNT35g,-999999,0
B3GNT36g,-999999,0
B3GNT37g,-999999,0
B3GNT39g,-999999,0
B3GNT51g,-999999,0
BAAT1x,45.02,4.9
BAAT2x,-999999,0
BAAT3x,45.02,4.9
BAAT4x,45.02,4.9
BACCL,-999999,0
BACCLm,-999999,0
BALAtmr,0.0,0.0
BALAVECSEC,11.33,4.76
BAMPPALDOX,43.45,13.77
BAMPPALDOXm,43.45,13.77
BBHOX,-451.59,7.91
BCDO,-369.05,8.85
BDG2HCGHD,40.06,7.05
BDHm,53.93,4.88
BDMT_L,-999999,0
BDMT_U,-999999,0
BETALDHxm,46.17,9.69
BHBt,0.0,0.0
BHBtm,0.0,0.0
BHMT,-999999,0
BILDGLCURt,0.0,0.0
BILDGLCURte,11.33,4.76
BILDGLCURtr,0.0,0.0
BILGLCURt,0.0,0.0
BILGLCURte,11.33,4.76
BILGLCURtr,0.0,0.0
BILIRED,18.77,17.42
BILIRUBt2,0.0,0.0
BILIRUBtr,0.0,0.0
BIOCYTtn,0.0,0.0
BMTer_L,-999999,0
BMTer_U,-999999,0
BPNT,-14.09,6.2
BPNT2,-14.89,11.84
BTND1,0.72,4.72
BTND1n,0.72,4.72
BTNDe,0.72,4.72
BTNDm,0.72,4.72
BTNPL,-999999,0
BTNPLm,-999999,0
BTNt2,0.0,0.0
BTNt2m,0.0,0.0
BTNt3i,11.33,4.76
BTNt4i,0.0,0.0
BTNtn,0.0,0.0
BUP2,-134.49,13.39
BUTt2m,0.0,0.0
BUTt2r,0.0,0.0
BVITEt,0.0,0.0
BZt,0.0,0.0
BZtr,0.0,0.0
C14STRr,-91.46,16.65
C160CPT1,1.98,4.73
C160CPT2,-1.98,4.73
C160CRNt,0.0,0.0
C161CPT1,-6.88,3.21
C161CPT12,-6.88,3.21
C161CPT2,6.88,3.21
C161CPT22,6.88,3.21
C161CRN2t,0.0,0.0
C161CRNt,0.0,0.0
C180CPT1,-6.88,3.21
C180CPT2,6.88,3.21
C180CRNt,0.0,0.0
C181CPT1,-999999,0
C181CPT2,-999999,0
C181CRNt,0.0,0.0
C204CPT1,-999999,0
C204CPT2,-999999,0
C204CRNt,0.0,0.0
C226COAtx,0.0,0.0
C226CPT1,-6.88,3.21
C226CPT2,6.88,3.21
C226CRNt,0.0,0.0
C2M26DCOAHLm,1.26,3.8
C2M26DCOAHLx,1.26,3.8
C3STDH1Pr,-27.62,8.81
C3STDH1r,-31.05,8.8
C3STKR2r,-45.42,9.49
C4STMO1r,-1413.66,20.74
C4STMO2Pr,-370.88,8.53
C4STMO2r,-374.31,8.52
CAATPS,11.33,4.76
CAMPt,11.33,4.76
CAROtr,0.0,0.0
CARVEOLte,0.0,0.0
CAT2p,-304.19,5.28
CAt7r,0.0,0.0
CATm,-192.89,10.88
CATp,-192.89,10.88
CBL2OR,-999999,0
CBL2tm,0.0,0.0
CBLATm,-999999,0
CBPPer,-71.15,9.49
CBPS,58.84,10.38
CBPSam,65.92,11.43
CBPter,-0.0,0.0
CBR1,-47.67,5.49
CBR2,-45.42,5.76
CCA_D3t,0.0,0.0
CCA_D3tm,0.0,0.0
CDIPTr,-999999,0
CDPDAGtm,0.0,0.0
CDS,-999999,0
CDSm,-999999,0
CEPTC,-999999,0
CEPTE,-999999,0
CERK,-999999,0
CERT1gt,0.0,0.0
CERT1rt,0.0,0.0
CERT2gt,0.0,0.0
CERT2rt,0.0,0.0
CGLYt3_2_,0.0,0.0
CGMPt,11.33,4.76
CH25H,-450.36,7.01
CHAT,-9.59,1.6
CHATn,-9.59,1.6
CHLP,-5.51,0.66
CHLPCTD,-51.4,6.69
CHLtm,0.0,0.0
CHOLATEt,0.0,0.0
CHOLATEt2,0.0,0.0
CHOLATEt3,11.33,4.76
CHOLD2m,-6.23,5.22
CHOLK,16.84,4.8
CHOLPtg,0.0,0.0
CHOLPtl,0.0,0.0
CHOLt4,0.0,0.0
CHOLtg,0.0,0.0
CHOLtn,0.0,0.0
CHOLtr,0.0,0.0
CHOLtu,0.0,0.0
CHSTEROLSULT,-999999,0
CHSTEROLt,11.33,4.76
CHSTEROLt1,0.0,0.0
CHSTEROLt2,0.0,0.0
CHSTEROLt3,0.0,0.0
CHSTEROLtg,11.33,4.76
CHTNASE,-18.72,9.77
CHTNASEe,-18.72,9.77
CITL,2.16,0.77
CITMCOAHm,-0.13,3.23
CITMCOALm,11.16,3.1
CITRtm,0.0,0.0
CITt4_2,0.0,0.0
CITtam,0.0,0.0
CITtbm,0.0,0.0
CK,1.99,0.34
CKc,1.99,0.34
CLFORtex,0.0,0.0
CLHCO3tex2,0.0,0.0
CLI2tex,0.0,0.0
CLOHtex2,0.0,0.0
CLOXAtex2,0.0,0.0
CLPNDCOAtx,0.0,0.0
CLPNDCPT1,-6.88,3.21
CLPNDCPT2,6.88,3.21
CLPNDCRNt,0.0,0.0
CLPNDt,0.0,0.0
CLS_hs,-999999,0
CMPACNAtg,0.0,0.0
CMPACNAtn,0.0,0.0
CMPSAS,-999999,0
CMPSASn,-999999,0
CO2t,0.0,0.0
CO2ter,0.0,0.0
CO2tg,0.0,0.0
CO2tm,0.0,0.0
CO2tn,0.0,0.0
CO2tp,0.0,0.0
COAtg,0.0,0.0
COAtl,0.0,0.0
COAtm,0.0,0.0
COAtn,0.0,0.0
COAtp,0.0,0.0
COAtr,0.0,0.0
COKECBESr,26.95,6.64
COQ3m,-999999,0
COQ5m,-999999,0
COQ6m,-304.38,11.66
COQ7m,-493.06,8.53
CORE2GTg,-999999,0
CORE3GTg,-999999,0
CORE4GTg,-999999,0
CORE5GTg,-999999,0
CORE6GTg,-999999,0
CORE7GTg,-999999,0
CORE8GTg,-999999,0
COt,0.0,0.0
COUCOAFm,-22.73,2.76
COUMARINte,0.0,0.0
CPCTDTX,-999999,0
CPPPGO,-441.2,16.21
CREATt4_2_r,0.0,0.0
CREATtmdiffir,0.0,0.0
CRMPte,0.0,0.0
CRNCAR3tp,0.0,0.0
CRNCARtp,0.0,0.0
CRNt,0.0,0.0
CRNtHa,0.0,0.0
CRNtim,0.0,0.0
CRNtuNa,0.0,0.0
CRNtx,0.0,0.0
CRTNsyn,6.6,8.3
CRTSLt,0.0,0.0
CRTSLtm,0.0,0.0
CRTSLtr,0.0,0.0
CRTSTRNt,0.0,0.0
CRTSTRNtm,0.0,0.0
CRTSTRNtr,0.0,0.0
CRVNCtr,0.0,0.0
CSAPASEly,-999999,0
CSBPASEly,-999999,0
CSCPASEly,-999999,0
CSDPASEly,-999999,0
CSEPASEly,-999999,0
CSm,9.01,4.78
CSNAT2m,0.48,4.73
CSNAT2x,-6.88,3.21
CSNAT3x,-0.48,4.73
CSNATer,-1.11,2.37
CSNATm,1.11,2.37
CSNATp,-1.11,2.37
CSNATr,-1.11,2.37
CSND,-79.27,8.02
CSNt,0.0,0.0
CSPG_At,0.0,0.0
CSPG_Atly,0.0,0.0
CSPG_Bt,0.0,0.0
CSPG_Btly,0.0,0.0
CSPG_Ct,0.0,0.0
CSPG_Ctly,0.0,0.0
CSPG_Dt,0.0,0.0
CSPG_Dtly,0.0,0.0
CSPG_Et,0.0,0.0
CSPG_Etly,0.0,0.0
CTPS1,79.2,11.64
CTPS2,72.12,10.74
CTPtn,0.0,0.0
CYANt,0.0,0.0
CYANtm,0.0,0.0
CYOOm2,-999999,0
CYOR_u10m,-999999,0
CYSALANaEx,0.0,0.0
CYSASNNaEx,0.0,0.0
CYSGLNNaEx,0.0,0.0
CYSGLTH,24.97,10.69
CYSGLUexR,0.0,0.0
CYSGLYexR,0.0,0.0
CYSLYSL,14.01,15.8
CYSO,-999999,0
CYSSERNaEx,0.0,0.0
CYSt4,0.0,0.0
CYSTA,-17.65,8.76
CYSTAm,-17.65,8.76
CYStec,0.0,0.0
CYSTGL,46.16,12.21
CYSTGLUex,0.0,0.0
CYSTHRNaEx,0.0,0.0
CYSTS,-52.58,5.07
CYSTSERex,0.0,0.0
CYTD,-59.5,7.15
CYTDK1,25.22,6.96
CYTDK2m,25.22,6.96
CYTDn,-59.5,7.15
CYTDt,0.0,0.0
CYTDt4,0.0,0.0
CYTDtl,0.0,0.0
CYTDtm,0.0,0.0
CYTDtn,0.0,0.0
CYTK1,4.11,4.73
CYTK10,4.72,6.5
CYTK10n,4.72,6.5
CYTK11,3.59,6.5
CYTK11n,3.59,6.5
CYTK12,1.33,8.04
CYTK12n,1.33,8.04
CYTK13,0.3,5.49
CYTK13n,0.3,5.49
CYTK14,3.82,5.15
CYTK14n,3.82,5.15
CYTK1m,4.11,4.73
CYTK1n,4.11,4.73
CYTK2,2.98,4.73
CYTK2n,2.98,4.73
CYTK3,7.79,5.2
CYTK3n,6.65,6.42
CYTK4,6.65,5.2
CYTK4n,6.65,5.2
CYTK5,6.65,6.42
CYTK5n,7.79,5.2
CYTK6,7.79,7.98
CYTK6n,7.79,7.98
CYTK7,4.96,5.15
CYTK7n,4.96,5.15
CYTK8,1.43,5.49
CYTK8n,1.43,5.49
CYTK9,2.46,6.5
CYTK9n,2.46,6.5
D_3AIBt,0.0,0.0
D3AIBTm,2.81,3.65
DADA,-56.96,8.73
DADAe,-56.96,8.73
DADNK,33.5,6.53
DADNt4,0.0,0.0
DAG_HSter,0.0,0.0
DAGK_hs,-999999,0
DAGKn_hs,-999999,0
DAGt,0.0,0.0
DALAOXx,-90.64,8.64
DALAt2r,0.0,0.0
DALAt2rL,0.0,0.0
DALAxt,0.0,0.0
DARGOp,-71.31,11.36
DASCBH,48.35,8.53
DASCBR,-999999,0
DASPO1p,-86.41,8.5
DATPtn,0.0,0.0
DCIm,-0.0,0.0
DCK1m,26.99,6.4
DCK1n,26.99,6.4
DCK2n,27.84,6.71
DCMPDA,-68.27,8.14
DCSPTN1COAtx,0.0,0.0
DCSPTN1CPT1,-6.88,3.21
DCSPTN1CPT2,6.88,3.21
DCSPTN1CRNt,0.0,0.0
DCSPTN1t,0.0,0.0
DCT,-999999,0
DCTPtn,0.0,0.0
DCYTD,-68.18,7.7
DCYTDn,-68.18,7.7
DCYTt,0.0,0.0
DDPGAm,16.65,2.45
DEBRISOQUINEt,0.0,0.0
DECDPtm,0.0,0.0
DEDOLP1_L,-999999,0
DEDOLP1_U,-999999,0
DEDOLP2_L,-999999,0
DEDOLP2_U,-999999,0
DEDOLR_L,-999999,0
DEDOLR_U,-999999,0
DESAT16_2,-424.63,7.94
DESAT18_10,-429.05,7.56
DESAT18_3,-429.05,7.56
DESAT18_4,-999999,0
DESAT18_5,-429.05,7.56
DESAT18_6,-999999,0
DESAT18_7,-999999,0
DESAT18_8,-999999,0
DESAT18_9,-429.05,7.56
DESAT20_1,-429.05,7.56
DESAT20_2,-429.05,7.56
